filename,num_text_blocks,avg_confidence
receipt_00093.png,3,0.9757233032335838
receipt_00094.png,8,0.7101994954864495
receipt_00095.png,4,0.979572469368577
receipt_00096.png,3,0.9401730503886938
receipt_00097.png,4,0.9797300193458796
receipt_00098.png,5,0.8310683338902891
receipt_00099.png,4,0.9704736615531147
receipt_00100.png,4,0.9555775858461857
receipt_00101.png,3,0.9959312745680412
receipt_00102.png,1,0.4814258720725775
receipt_00103.png,4,0.7736797039813919
receipt_00105.png,1,0.9258234463632107
receipt_00106.png,6,0.8037279415875673
receipt_00107.png,5,0.9464637495577335
receipt_00108.png,6,0.9508259159823259
receipt_00109.png,5,0.9067991272546351
receipt_00110.png,8,0.9674645569175482
receipt_00111.png,4,0.8802485493943095
receipt_00112.png,4,0.9072432033717632
receipt_00113.png,5,0.7635985136032104
receipt_00114.png,6,0.9339504556264728
receipt_00115.png,2,0.6947233949322253
receipt_00116.png,4,0.9231606530956924
receipt_00118.png,5,0.8632390331476927
receipt_00119.png,4,0.9372593834996223
receipt_00120.png,5,0.8471338897943497
receipt_00121.png,2,0.8233909904956818
receipt_00122.png,6,0.7821375010535121
receipt_00124.png,6,0.5920615356275718
receipt_00125.png,4,0.9833830846473575
receipt_00126.png,2,0.9905569702386856
receipt_00127.png,4,0.8440339621156454
receipt_00128.png,3,0.9910593777894974
receipt_00129.png,4,0.9573270715773106
receipt_00130.png,4,0.9933878630399704
receipt_00131.png,6,0.911258525835971
receipt_00132.png,8,0.8769547690753825
receipt_00133.png,3,0.9933386122186979
receipt_00134.png,2,0.9277640501968563
receipt_00135.png,5,0.5829725687392056
receipt_00136.png,4,0.7841845350340009
receipt_00137.png,5,0.9608640678226947
receipt_00139.png,7,0.8347932281238692
receipt_00140.png,5,0.8159329995512963
receipt_00141.png,6,0.8508098026116689
receipt_00142.png,5,0.9503797916695476
receipt_00143.png,3,0.9845496087024609
receipt_00144.png,6,0.9346387889236212
receipt_00145.png,3,0.9067180721710125
receipt_00146.png,4,0.7681535110168625
receipt_00147.png,4,0.6176466234028339
receipt_00148.png,6,0.9846910138924917
receipt_00149.png,3,0.5176687328213241
receipt_00150.png,5,0.9708595003932714
receipt_00151.png,4,0.9700719728134573
receipt_00152.png,6,0.7285662119587263
receipt_00153.png,4,0.8745527062565088
receipt_00154.png,3,0.9732383737961451
receipt_00155.png,4,0.9050707379356027
receipt_00157.png,4,0.9826033478602767
receipt_00158.png,3,0.85940440526853
receipt_00159.png,4,0.9012564988806844
receipt_00160.png,4,0.7792002155911177
receipt_00161.png,3,0.6143118801216284
receipt_00162.png,2,0.9855313400730665
receipt_00163.png,3,0.9958368521183729
receipt_00164.png,3,0.8411664385348558
receipt_00165.png,2,0.904931262601167
receipt_00166.png,4,0.9428472463041544
receipt_00167.png,2,0.4842810183763504
receipt_00168.png,4,0.9573409273289144
receipt_00169.png,7,0.7429644108882972
receipt_00170.png,6,0.8846002668142319
receipt_00171.png,4,0.9814648600295186
receipt_00172.png,5,0.896355363726616
receipt_00173.png,4,0.9506187308579683
receipt_00174.png,2,0.9849395547062159
